rating|progress|edition_id|year|pages|title|author|publisher|status|finished_at|cover_filename|slug|book_id
0.0||318647|2012|1318|Dom Quixote|Miguel de Cervantes|Penguin-Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/1634/DOM_QUIXOTE__1354290979B.jpg|dom-quixote-1634ed318647.html|1634
0.0||422871|2014|312|Admirável mundo novo|Aldous Huxley|Biblioteca Azul|want_to_read||https://skoob.s3.amazonaws.com/livros/996/ADMIRAVEL_MUNDO_NOVO_1504838948996SK1504838950B.jpg|admiravel-mundo-novo-996ed422871.html|996
0.0||445570|2011|392|Lolita|Vladimir Nabokov|Alfaguara|want_to_read||https://skoob.s3.amazonaws.com/livros/1105/LOLITA_15525914381105SK1552591440B.jpg|lolita-1105ed445570.html|1105
0.0||451641|2015|448|Cem anos de solidão|Gabriel García Márquez|Record|want_to_read||https://skoob.s3.amazonaws.com/livros/141/CEM_ANOS_DE_SOLIDAO_1639936027141SK-V11639936031B.jpg|cem-anos-de-solidao-141ed451641.html|141
0.0||11588702|2019|471|Circe| Madeline Miller|Planeta Minotauro|want_to_read||https://skoob.s3.amazonaws.com/livros/860131/9726334d2980c19af83b48aef5e67d3eB.jpg|circe-860131ed11588702.html|860131
0.0||122452150|2024|288|Todas as Faces da Morte|Sue Black|DarkSide® Books|want_to_read||https://skoob.s3.amazonaws.com/livros/122451069/TODAS_AS_FACES_DA_MORTE_1716402064122451069SK-V11716402064B.jpg|todas-as-faces-da-morte-122451069ed122452150.html|122451069
0.0||122383018|2023|448|Colapso|Roberto Denser|DarkSide® Books|want_to_read||https://skoob.s3.amazonaws.com/livros/122375241/COLAPSO_1729788808122375241SK-V11729788808B.jpg|colapso-122375241ed122383018.html|122375241
0.0||1013221|2019|288|VHS|Cesar Bravo|Darkside Books|want_to_read||https://skoob.s3.amazonaws.com/livros/1011236/VHS_VERDADEIRAS_HISTRIAS_DE__15731476121011236SK1573147612B.jpg|vhs-1011236ed1013221.html|1011236
4.0|100.0|681469|2019|112|Candyman|Clive Barker|DarkSide® Books|read|2025-07-01T16:07:51.000Z|https://skoob.s3.amazonaws.com/livros/679222/CANDYMAN_1544552296679222SK1544552296B.jpg|candyman-679222ed681469.html|679222
0.0||11668868|2020|224|Verdades do Além-Túmulo|Caitlin Doughty|DarkSide Books|want_to_read||https://skoob.s3.amazonaws.com/livros/11651813/VERDADES_DO_ALEMTUMULO_160200861911651813SK1602008620B.jpg|verdades-do-alem-tumulo-11651813ed11668868.html|11651813
0.0||122453819|2024|128|Fup|Jim Dodge|Amarcord|want_to_read||https://skoob.s3.amazonaws.com/livros/122452637/FUP_1716772599122452637SK-V11716772600B.jpg|fup-122452637ed122453819.html|122452637
0.0||7637|2004|264|O complexo de Portnoy|Philip Roth|Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/6468/O_COMPLEXO_DE_PORTNOY_14839827046468SK1483982704B.jpg|o-complexo-de-portnoy-6468ed7637.html|6468
0.0||31990|2009|176|E os Hipopótamos Foram Cozidos em Seus Tanques|Jack Kerouac|Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/29411/E_OS_HIPOPOTAMOS_FORAM_COZIDOS_EM_SEU_TA_1243303091B.jpg|e-os-hipopotamos-foram-cozidos-em-seus-tanques-29411ed31990.html|29411
0.0||12002573|2021|260|Pergunte ao pó|John Fante|José Olympio|want_to_read||https://skoob.s3.amazonaws.com/livros/2449/PERGUNTE_AO_PO_16329525712449SK-V11632952577B.jpg|pergunte-ao-po-2449ed12002573.html|2449
4.0|100.0|906654|2019|360|Factfulness|Hans Rosling|Editora Record|read|2025-08-27T16:08:52.000Z|https://skoob.s3.amazonaws.com/livros/900422/FACTFULNESS_1562196966900422SK1562196967B.jpg|factfulness-900422ed906654.html|900422
0.0||122415902|2020|330|Os Supridores|José Falero|Todavia|want_to_read||https://skoob.s3.amazonaws.com/livros/11663254/OS_SUPRIDORES_170566475911663254SK-V11705664760B.jpg|os-supridores-11663254ed122415902.html|11663254
4.0|100.0|284329|2009|248|Black Paradox|Junji Ito|Big Comic Spirits|read|2025-06-17T13:06:15.000Z|https://skoob.s3.amazonaws.com/livros/253912/BLACK_PARADOX_1342996895B.jpg|black-paradox-253912ed284329.html|253912
0.0||12199557|2022|320|Bom dia, Verônica|Ilana Casoy, Raphael Montes|Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/627428/BOM_DIAN_VERONICA_1748202833627428SK-V11748202840B.jpg|bom-dia-veronica-627428ed12199557.html|627428
0.0||1036453|2014|280|Dias perfeitos|Raphael Draccon|Editora Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/1034067/d0ab1019f0b81763d8ec310ac0f9a5b6B.jpg|dias-perfeitos-1034067ed1036453.html|1034067
3.5|100.0|864853|2019|128|Arrume a sua cama|William H. Mcraven|Academia|read|2025-06-03T19:06:50.000Z|https://skoob.s3.amazonaws.com/livros/703929/ARRUME_A_SUA_CAMA_2264582498B.jpg|arrume-a-sua-cama-703929ed864853.html|703929
0.0||968558|2019|448|Ghost Story|Peter Straub|DarkSide Books|want_to_read||https://skoob.s3.amazonaws.com/livros/967588/GHOST_STORY_1568222305967588SK1568222305B.jpg|ghost-story-967588ed968558.html|967588
0.0||817797|2018|208|O deserto dos tártaros|Dino Buzzati|TAG - Experiências Literárias; Nova Fronteira|want_to_read||https://skoob.s3.amazonaws.com/livros/813676/O_DESERTO_DOS_TARTAROS_1545975557813676SK1545975557B.jpg|o-deserto-dos-tartaros-813676ed817797.html|813676
0.0||9553|2012|184|Em busca de sentido|Viktor Frankl|Vozes|want_to_read||https://skoob.s3.amazonaws.com/livros/8295/EM_BUSCA_DE_SENTIDO__1232324518B.jpg|em-busca-de-sentido-8295ed9553.html|8295
0.0||770185|2018|496|Comer Para Não Morrer|Michael Greger|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/766244/COMER_PARA_NAO_MORRER_1524082687766244SK1524082687B.jpg|comer-para-nao-morrer-766244ed770185.html|766244
4.0|100.0|11619724|2020|176|Como Cultivar Uma Vida de Leitura|C. S. Lewis |Thomas Nelson Brasil|read|2025-05-19T01:05:42.000Z|https://skoob.s3.amazonaws.com/livros/1260643/COMO_CULTIVAR_UMA_VIDA_DE_LEIT_15996702531260643SK1599670254B.jpg|como-cultivar-uma-vida-de-leitura-1260643ed11619724.html|1260643
4.0|100.0|11908825|2021|96|O Mercador de Veneza|William Shakespeare|Principis|read|2025-06-01T03:06:45.000Z|https://skoob.s3.amazonaws.com/livros/4633/9e278c507635ef3ec4d478eca5ed2304.jpg|o-mercador-de-veneza-4633ed11908825.html|4633
0.0||873853|2019|256|Uma mulher no escuro|Raphael Montes|Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/868181/UMA_MULHER_NO_ESCURO_1555301729868181SK1555301729B.jpg|uma-mulher-no-escuro-868181ed873853.html|868181
0.0||11973595|2021|176|Carmilla|Sheridan Le Fanu|Editora Pandorga|want_to_read||https://skoob.s3.amazonaws.com/livros/752961/CARMILLA_1972078973B.jpg|carmilla-752961ed11973595.html|752961
4.0|100.0|122427362|2024|64|Lendas Japonesas (DarkLove #1)|Loputyn|DarkSide® Books|read|2025-05-22T21:05:46.000Z|https://skoob.s3.amazonaws.com/livros/122424146/LENDAS_JAPONESAS_1708461969122424146SK-V11708461970B.jpg|lendas-japonesas-darklove-1-122424146ed122427362.html|122424146
0.0||122299899|2023|144|O Sentido da Vida|Contardo Calligaris|Paidós|want_to_read||https://skoob.s3.amazonaws.com/livros/122294852/O_SENTIDO_DA_VIDA_1680023714122294852SK-V11680023715B.jpg|o-sentido-da-vida-122294852ed122299899.html|122294852
3.5|100.0|122544146|2024|220|Do Céu ao Inferno|Patricia Hargreaves|Audible Originals|read|2025-11-30T11:33:02.844Z|https://skoob.s3.amazonaws.com/livros/122540893/DO_CEU_AO_INFERNO_1737420666122540893SK-V11737420666B.jpg|do-ceu-ao-inferno-122540893ed122544146.html|122540893
4.5|100.0|850950|2019|280|Holocausto brasileiro|Daniela Arbex|Intrínseca|read|2025-10-06T03:00:00.000Z|https://skoob.s3.amazonaws.com/livros/323152/HOLOCAUSTO_BRASILEIRO_1547555204323152SK1547555205B.jpg|holocausto-brasileiro-323152ed850950.html|323152
3.5|100.0|957767|2019|336|Cova 312|Daniela Arbex|Intrínseca|read|2025-07-04T10:07:23.000Z|https://skoob.s3.amazonaws.com/livros/447019/COVA__1218515483B.jpg|cova-312-447019ed957767.html|447019
3.5|100.0|29115|2007|214|O Príncipe (A Obra-prima de Cada Autor #2)|Nicolau Maquiavel|Martin Claret|read|2025-09-24T01:08:13.103Z|https://skoob.s3.amazonaws.com/livros/379/O_PRINCIPE_1251669410B.jpg|o-principe-a-obra-prima-de-cada-autor-2-379ed29115.html|379
4.0|100.0|684269|2017|272|Ikigai|Francesc Miralles|Penguin Books|read|2025-05-22T20:05:08.000Z|https://skoob.s3.amazonaws.com/livros/679375/IKIGAI_1495326141679375SK1495326141B.jpg|ikigai-679375ed684269.html|679375
4.5|100.0|880922|2015|632|Harry Potter e o Cálice de Fogo (Harry Potter #4)|J.K. Rowling|Pottermore Publishing|read|2025-08-16T11:08:53.000Z|https://skoob.s3.amazonaws.com/livros/355/HARRY_POTTER_E_O_CALICE_DE_FOG_1663633060355SK-V11663633070B.jpg|harry-potter-e-o-calice-de-fogo-harry-potter-4-355ed880922.html|355
4.5|100.0|21894|2000|394|Harry Potter e o prisioneiro de Azkaban (Harry Potter #3)|J.K. Rowling |Rocco|read|2025-07-26T17:07:35.000Z|https://skoob.s3.amazonaws.com/livros/358/HARRY_POTTER_E_O_PRISIONEIRO_D_1451338416358SK1451338416B.jpg|harry-potter-e-o-prisioneiro-de-azkaban-harry-potter-3-358ed21894.html|358
3.5|100.0|122381599|2023|176|Meus dias na livraria Morisaki|Satoshi Yagisawa|Bertrand Brasil|read|2025-05-25T04:05:39.000Z|https://skoob.s3.amazonaws.com/livros/122268843/MEUS_DIAS_NA_LIVRARIA_MORISAKI_1722123560122268843SK-V11722123561B.jpg|meus-dias-na-livraria-morisaki-122268843ed122381599.html|122268843
4.0|100.0|514658|2015|378|A Garota No Trem|Paula Hawkins|Record|read|2025-06-09T20:06:44.000Z|https://skoob.s3.amazonaws.com/livros/454388/A_GAROTA_NO_TREM_1454108802454388SK1454108802B.jpg|a-garota-no-trem-454388ed514658.html|454388
4.0|100.0|122246770|2023|208|O Leão, a Feiticeira e o Guarda-Roupa (As Crônicas de Nárnia #1)|C. S. Lewis|HarperCollins Brasil|read|2025-05-30T22:05:57.000Z|https://skoob.s3.amazonaws.com/livros/1097/O_LEAON_A_FEITICEIRA_E_O_GUARD_16708820721097SK-V11670882073B.jpg|o-leao-a-feiticeira-e-o-guarda-roupa-as-cronicas-de-narnia-1-1097ed122246770.html|1097
3.5|100.0|12128530|2022|288|Noites brancas|Fiódor Dostoiévski|Antofágica|read|2025-07-07T20:07:31.000Z|https://skoob.s3.amazonaws.com/livros/222/NOITES_BRANCAS_3269189157B.jpg|noites-brancas-222ed12128530.html|222
0.0||349848|2013|736|Novembro de 63|Stephen King|Suma|want_to_read||https://skoob.s3.amazonaws.com/livros/158058/4d836b3ffcbc28b130017314a8391bc3.jpg|novembro-de-63-158058ed349848.html|158058
4.5|100.0|11811684|2021|445|O Caso Evandro|Ivan Mizanzuk|HarperCollins Brasil|read|2026-03-31T22:01:51.894Z|https://skoob.s3.amazonaws.com/livros/11810955/O_CASO_EVANDRO_161896314911810955SK-V11618963149B.jpg|o-caso-evandro-11810955ed11811684.html|11810955
0.0||721133|2017|299|Nova Jaguaruara|Amaurício Lopes|Independente|want_to_read||https://skoob.s3.amazonaws.com/livros/719343/NOVA_JAGUARUARA_1664016212719343SK-V11664016213B.jpg|nova-jaguaruara-719343ed721133.html|719343
0.0||12221872|2022|208|O Galinheiro|Amaurício Lopes|Independente|want_to_read||https://skoob.s3.amazonaws.com/livros/12240352/O_GALINHEIRO_166401653412240352SK-V11664016535B.jpg|o-galinheiro-12240352ed12221872.html|12240352
0.0||12091864|2022|176|Kim Jiyoung, nascida em 1982|Cho Nam-Joo|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/12107439/KIM_JIYOUNGN_NASCIDA_EM_1982_173577962212107439SK-V11735779624B.jpg|kim-jiyoung-nascida-em-1982-12107439ed12091864.html|12107439
0.0||2994|2005|296|Maus|Art Spiegelman|Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/2259/MAUS_1299758721B.jpg|maus-2259ed2994.html|2259
0.0||433492|2012|352|Laranja mecânica|Anthony Burgess|Aleph|want_to_read||https://skoob.s3.amazonaws.com/livros/1194/LARANJA_MECANICA_15572620271194SK1557262029B.jpg|laranja-mecanica-1194ed433492.html|1194
0.0||453035|2015|350|O sol é para todos|Harper Lee|José Olympio|want_to_read||https://skoob.s3.amazonaws.com/livros/2178/O_SOL_E_PARA_TODOS_14365616752178SK1436561675B.jpg|o-sol-e-para-todos-2178ed453035.html|2178
4.5|100.0|285461|2012|240|Branca dos Mortos e os Sete Zumbis|Fábio Yabu|Nerd Books|read||https://skoob.s3.amazonaws.com/livros/254908/BRANCA_DOS_MORTOS_E_OS_SETE_ZUMBIS_1354262521B.jpg|branca-dos-mortos-e-os-sete-zumbis-254908ed285461.html|254908
5.0|100.0|200670|2011|320|Crash|Alexandre Versignassi|Leya|read||https://skoob.s3.amazonaws.com/livros/179987/CRASH_1311387534B.jpg|crash-179987ed200670.html|179987
2.5|100.0|11624603|2014|97|Elevador 16 (As Crônicas dos Mortos)| Rodrigo de Oliveira|Faro Editorial|read||https://skoob.s3.amazonaws.com/livros/1265745/5ed041f5f774b0fe40cce1bc5fa3bbd0B.jpg|elevador-16-as-cronicas-dos-mortos-1265745ed11624603.html|1265745
4.0|100.0|187362|2011|172|Espíritos de Gelo|Raphael Draccon|GaiLivros|read||https://skoob.s3.amazonaws.com/livros/168038/ESPIRITOS_DE_GELO_1303830198B.jpg|espiritos-de-gelo-168038ed187362.html|168038
3.0|100.0|25595|2001|132|Manifesto do Partido Comunista|Karl Marx|L&PM Pocket|read||https://skoob.s3.amazonaws.com/livros/23539/MANIFESTO_DO_PARTIDO_COMUNISTA_146205408023539SK1462054080B.jpg|manifesto-do-partido-comunista-23539ed25595.html|23539
4.0|100.0|370574|2013|400|Não Brinque Com Fogo (Dave Gurney #3)|John Verdon|Arqueiro|read|2019-06-01T00:00:00.000Z|https://skoob.s3.amazonaws.com/livros/330719/NAO_BRINQUE_COM_FOGO_1374162474B.jpg|nao-brinque-com-fogo-dave-gurney-3-330719ed370574.html|330719
4.5|100.0|412557|2013|648|Uzumaki|Junji Ito|VIZ Media|read|2025-05-03T22:05:32.000Z|https://skoob.s3.amazonaws.com/livros/366006/UZUMAKI_1529091147366006SK1529091150B.jpg|uzumaki-366006ed412557.html|366006
0.0||4687|2007|367|As Ruínas|Scott Smith|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/3700/AS_RUINAS_1240864572B.jpg|as-ruinas-3700ed4687.html|3700
4.0|100.0|122352039|2023|96|A Morte de Ivan Ilitch|Liev Tolstói|Principis|read|2025-04-27T09:04:27.000Z|https://skoob.s3.amazonaws.com/livros/221/A_MORTE_DE_IVAN_ILITCH_1690673877221SK-V11690673879B.jpg|a-morte-de-ivan-ilitch-221ed122352039.html|221
0.0||122518600|2025|256|Mar da tranquilidade|Emily St. John Mandel|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/122414674/MAR_DA_TRANQUILIDADE_1730205123122414674SK-V11730205123B.jpg|mar-da-tranquilidade-122414674ed122518600.html|122414674
0.0||122220593|2022|352|A última casa da rua Needless|Catriona Ward|Jangada|want_to_read||https://skoob.s3.amazonaws.com/livros/12245857/A_ULTIMA_CASA_DA_RUA_NEEDLESS_167700030912245857SK-V11677000310B.jpg|a-ultima-casa-da-rua-needless-12245857ed122220593.html|12245857
0.0||122434530|2024|304|Anatomia de uma Execução|Danya Kukafka|Darkside|want_to_read||https://skoob.s3.amazonaws.com/livros/122430825/ANATOMIA_DE_UMA_EXECUCAO_1725664599122430825SK-V11725664600B.jpg|anatomia-de-uma-execucao-122430825ed122434530.html|122430825
0.0||894017|2019|288|O bom filho|You-jeong Jeong|Todavia|want_to_read||https://skoob.s3.amazonaws.com/livros/851227/O_BOM_FILHO_1750729436851227SK-V11750729437B.jpg|o-bom-filho-851227ed894017.html|851227
0.0||958375|2019|256|O fim da eternidade|Isaac Asimov|Aleph|want_to_read||https://skoob.s3.amazonaws.com/livros/719/O_FIM_DA_ETERNIDADE_1673039057719SK-V11673039058B.jpg|o-fim-da-eternidade-719ed958375.html|719
0.0||690361|2017|440|Os Últimos Dias da Noite| Graham Moore |Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/687676/OS_LTIMOS_DIAS_DA_NOITE_1497460451687676SK1497460452B.jpg|os-ultimos-dias-da-noite-687676ed690361.html|687676
0.0||645771|2017|448|As primeiras quinze vidas de Harry August|Claire North|Bertrand Brasil|want_to_read||https://skoob.s3.amazonaws.com/livros/643895/AS_PRIMEIRAS_QUINZE_VIDAS_DE_H_1735532643643895SK-V11735532646B.jpg|as-primeiras-quinze-vidas-de-harry-august-643895ed645771.html|643895
0.0||12128060|2022|368|Lua de Sangue (Dreamblood #1)|N. K. Jemisin|Morro Branco|want_to_read||https://skoob.s3.amazonaws.com/livros/12145046/LUA_DE_SANGUE_173232488312145046SK-V11732324883B.jpg|lua-de-sangue-dreamblood-1-12145046ed12128060.html|12145046
0.0||951139|2014|192|A vida do livreiro A. J. Fikry|Gabrielle Zevin|Editora Paralela|want_to_read||https://skoob.s3.amazonaws.com/livros/943679/d3c5fe9ebbca21165d7f9e3e728adc84B.jpg|a-vida-do-livreiro-a-j-fikry-943679ed951139.html|943679
0.0||312658|2012|304|O pacifista|John Boyne|Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/278815/O_PACIFISTA__1352354800B.jpg|o-pacifista-278815ed312658.html|278815
0.0||12095642|2022|256|Os três estigmas de Palmer Eldritch|Philip K. Dick|Aleph|want_to_read||https://skoob.s3.amazonaws.com/livros/20802/OS_TRES_ESTIGMAS_DE_PALMER_ELD_164711582020802SK-V11647115821B.jpg|os-tres-estigmas-de-palmer-eldritch-20802ed12095642.html|20802
0.0||122483866|2024|352|A primeira mentira|Ashley Elston|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/122483587/A_PRIMEIRA_MENTIRA_1736309782122483587SK-V11736309783B.jpg|a-primeira-mentira-122483587ed122483866.html|122483587
0.0||122419911|2024|526|Mais sombrio|Stephen King|Suma|want_to_read||https://skoob.s3.amazonaws.com/livros/122417245/MAIS_SOMBRIO_1710271508122417245SK-V11710271509B.jpg|mais-sombrio-122417245ed122419911.html|122417245
0.0||612369|2016|376|Cujo (Biblioteca Stephen King)|Stephen King|Suma|want_to_read||https://skoob.s3.amazonaws.com/livros/121091/CUJO_1702944700611959SK-V11702944702B.jpg|cujo-biblioteca-stephen-king-121091ed612369.html|121091
0.0||122445086|2024|352|Floresta dos Suicidas|Jeremy Bates|DarkSide Books|want_to_read||https://skoob.s3.amazonaws.com/livros/724221/FLORESTA_DOS_SUICIDAS_1712830578724221SK-V11712830578B.jpg|floresta-dos-suicidas-724221ed122445086.html|724221
0.0||122527711|2023|256|Como Matei Minha Querida Família|Bella Mackie|Darkside|want_to_read||https://skoob.s3.amazonaws.com/livros/978923/COMO_MATEI_MINHA_QUERIDA_FAMIL_1732885717978923SK-V11732885725B.jpg|como-matei-minha-querida-familia-978923ed122527711.html|978923
0.0||122348014|2023|160|A Cor dos Dados|Kate Strachnyi|Novatec Editora|want_to_read||https://skoob.s3.amazonaws.com/livros/122342047/A_COR_DOS_DADOS_1689789836122342047SK-V11689789837B.jpg|a-cor-dos-dados-122342047ed122348014.html|122342047
4.0|100.0|122294336|2023|304|A empregada (A Empregada #1)|Freida McFadden|Arqueiro|read|2026-02-16T02:37:53.929Z|https://skoob.s3.amazonaws.com/livros/122289146/A_EMPREGADA_1684380168122289146SK-V11684380169B.jpg|a-empregada-a-empregada-1-122289146ed122294336.html|122289146
4.0|100.0|11950040|2021|200|A assombração da Casa da Colina|Shirley Jackson|Alfaguara|read|2026-05-21T18:29:28.464Z|https://skoob.s3.amazonaws.com/livros/43372/A_ASSOMBRACAO_DA_CASA_DA_COLIN_166573822843372SK-V11665738229B.jpg|a-assombracao-da-casa-da-colina-43372ed11950040.html|43372
0.0||122539491|2025|458|Código-fonte [ebook]|Bill Gates|Companhia das Letrinhas|want_to_read||https://skoob.s3.amazonaws.com/livros/122536612/CODIGOFONTE_COMO_TUDO_COMECO_1736073396122536612SK-V11736073396B.jpg|codigo-fonte-ebook-122536612ed122539491.html|122536612
0.0||499767|2015|360|A Noiva Fantasma|Yangsze Choo|DarkSide® Books|want_to_read||https://skoob.s3.amazonaws.com/livros/441064/A_NOIVA_FANTASMA_1448344927441064SK1448344927B.jpg|a-noiva-fantasma-441064ed499767.html|441064
0.0||13591|1995|319|Zona Quente|Richard Preston|Rocco|want_to_read||https://skoob.s3.amazonaws.com/livros/12264/ZONA_QUENTE_1310228770B.jpg|zona-quente-12264ed13591.html|12264
0.0||684953|2017|368|O conto da aia (O conto da aia #1)|Margaret Atwood|Rocco|want_to_read||https://skoob.s3.amazonaws.com/livros/8256/O_CONTO_DA_AIA_14955647998256SK1495564800B.jpg|o-conto-da-aia-o-conto-da-aia-1-8256ed684953.html|8256
0.0||590875|2016|378|O pintor de memórias|Gwendolyn Womack|Record|want_to_read||https://skoob.s3.amazonaws.com/livros/589931/O_PINTOR_DE_MEMORIAS_1465776975589931SK1465776975B.jpg|o-pintor-de-memorias-589931ed590875.html|589931
0.0||25062|2009|280|Capitães da Areia|Jorge Amado|Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/968/CAPITAES_DA_AREIA_1724073975968SK-V11724073980B.jpg|capitaes-da-areia-968ed25062.html|968
0.0||55293|2009|254|Hell House|Richard Matheson|Novo Século|want_to_read||https://skoob.s3.amazonaws.com/livros/50370/A_CASA_INFERNAL_1280087096B.jpg|hell-house-50370ed55293.html|50370
0.0||782051|2018|528|Outsider|Stephen King|Suma|want_to_read||https://skoob.s3.amazonaws.com/livros/777443/OUTSIDER_1527095469777443SK1527095469B.jpg|outsider-777443ed782051.html|777443
0.0|5.0|122414865|2024|740|Casa de Folhas|Mark Z. Danielewski|DarkSide® Books|want_to_read||https://skoob.s3.amazonaws.com/livros/122412491/CASA_DE_FOLHAS_LIMITED_EDITIO_1705432473122412491SK-V11705432474B.jpg|casa-de-folhas-122412491ed122414865.html|122412491
0.0||744525|2018|272|O Homem de Giz|C.J. Tudor|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/741746/O_HOMEM_DE_GIZ_1519314280741746SK1519314281B.jpg|o-homem-de-giz-741746ed744525.html|741746
0.0||56675|2013|800|O Olho do Mundo (A Roda do Tempo #1)|Robert Jordan|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/51604/O_OLHO_DO_MUNDO_1378242694B.jpg|o-olho-do-mundo-a-roda-do-tempo-1-51604ed56675.html|51604
0.0||12039762|2022|976|Império do Vampiro (Império do Vampiro #1)|Jay Kristoff|Plataforma 21|want_to_read||https://skoob.s3.amazonaws.com/livros/12053613/IMPERIO_DO_VAMPIRO_164125557012053613SK-V11641255571B.jpg|imperio-do-vampiro-imperio-do-vampiro-1-12053613ed12039762.html|12053613
0.0||390732|2010|364|O Último Reino|Bernard Cornwell|Record|want_to_read||https://skoob.s3.amazonaws.com/livros/720/O_LTIMO_REINO_1379983622B.jpg|o-ultimo-reino-720ed390732.html|720
0.0||1171382|2017|420|A Guerra da Rainha Vermelha (The Red Queen's War #1)|Mark Lawrence|Darkside Books|want_to_read||https://skoob.s3.amazonaws.com/livros/1172500/b597447dd347dca8d8968c6110761be6B.jpg|a-guerra-da-rainha-vermelha-the-red-queens-war-1-1172500ed1171382.html|1172500
0.0||445903|2014|480|O Poder da Espada (A Primeira Lei #1)|Joe Abercrombie|Arqueiro|want_to_read||https://skoob.s3.amazonaws.com/livros/330333/O_PODER_DA_ESPADA_1401737917B.jpg|o-poder-da-espada-a-primeira-lei-1-330333ed445903.html|330333
4.5|100.0|11802730|2021|210|Tudo é rio|Carla Madeira|Editora Record|read|2025-09-20T17:09:49.000Z|https://skoob.s3.amazonaws.com/livros/435848/TUDO_E_RIO_1732165961435848SK-V11732165963B.jpg|tudo-e-rio-435848ed11802730.html|435848
0.0||11985288|2021|192|Eu que nunca conheci os homens|Jacqueline Harpman|Dublinense|want_to_read||https://skoob.s3.amazonaws.com/livros/11994862/EU_QUE_NUNCA_CONHECI_OS_HOMENS_163052557311994862SK-V11630525574B.jpg|eu-que-nunca-conheci-os-homens-11994862ed11985288.html|11994862
0.0||122529077|2025|544|Céus Misteriosos (Deuses Afogados #2)|Pascale Lacelle|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/122526897/CEUS_MISTERIOSOS_1733263017122526897SK-V11733263017B.jpg|ceus-misteriosos-deuses-afogados-2-122526897ed122529077.html|122526897
0.0||122436817|2024|480|Magia das Marés (Deuses afogados #1)|Pascale Lacelle|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/122432968/MAGIA_DAS_MARES_1710939582122432968SK-V11710939583B.jpg|magia-das-mares-deuses-afogados-1-122432968ed122436817.html|122432968
4.5|100.0|12067913|2021|418|Slewfoot|Brom|Tor Nightfire|read|2026-01-29T15:21:41.249Z|https://skoob.s3.amazonaws.com/livros/12083294/SLEWFOOT_164126043512083294SK-V11641260436B.jpg|slewfoot-12083294ed12067913.html|12083294
0.0||122231094|2022|352|O palhaço no milharal|Adam Cesare|Alta Novel|want_to_read||https://skoob.s3.amazonaws.com/livros/122225500/O_PALHACO_DO_MILHARAL_1667345100122225500SK-V11667345101B.jpg|o-palhaco-no-milharal-122225500ed122231094.html|122225500
0.0||122531282|2025|384|O livro das portas|Gareth Brown|Astral Cultural|want_to_read||https://skoob.s3.amazonaws.com/livros/122528987/O_LIVRO_DAS_PORTAS_1743132543122528987SK-V11743132544B.jpg|o-livro-das-portas-122528987ed122531282.html|122528987
0.0||427651|2014|664|Battle Royale|Koushun Takami|Globo Livros|want_to_read||https://skoob.s3.amazonaws.com/livros/22132/BATTLE_ROYALE_170320326722132SK-V11703203366B.jpg|battle-royale-22132ed427651.html|22132
4.0|100.0|1197900|2020|576|A Cantiga dos Pássaros e das Serpentes (Jogos Vorazes #0.4)|Suzanne Collins|Rocco Jovens Leitores|read|2026-04-06T22:25:20.118Z|https://skoob.s3.amazonaws.com/livros/1201615/A_CANTIGA_DOS_PASSAROS_E_DAS_S_15896653941201615SK1589665394B.jpg|a-cantiga-dos-passaros-e-das-serpentes-jogos-vorazes-04-1201615ed1197900.html|1201615
3.5|100.0|195445|2011|424|A Esperança (Trilogia Jogos Vorazes #3)|Suzanne Collins|Rocco|read|2025-04-20T15:04:17.000Z|https://skoob.s3.amazonaws.com/livros/175390/A_ESPERANCA_1447804227175390SK1447804227B.jpg|a-esperanca-trilogia-jogos-vorazes-3-175390ed195445.html|175390
0.0||122563529|2025|475|Amanhecer na Colheita|Suzanne Collins|Rocco|want_to_read||https://skoob.s3.amazonaws.com/livros/122545014/AMANHECER_NA_COLHEITA_1743370114122545014SK-V11743370118B.jpg|amanhecer-na-colheita-122545014ed122563529.html|122545014
0.0||821833|2018|448|Favores Vulgares|Maureen Orth|Vestígio|want_to_read||https://skoob.s3.amazonaws.com/livros/817462/FAVORES_VULGARES_1539890873817462SK1539890873B.jpg|favores-vulgares-817462ed821833.html|817462
